,customer ID,Frequency,Recency,Tenure,Monetary
0,1,2,30.428571428571427,38.85714285714285,18.174378093324453
1,2,1,1.7142857142857142,38.85714285714285,304.82411922047623
2,3,0,0.0,38.85714285714285,217.81523211240415
3,4,0,0.0,38.85714285714285,106.40864226507367
4,5,0,0.0,38.85714285714285,184.22301866161305
5,6,7,29.428571428571427,38.85714285714285,426.1606960025341
6,7,1,5.0,38.85714285714285,146.80815282177696
7,8,0,0.0,38.85714285714285,212.03678657223955
8,9,2,35.714285714285715,38.85714285714285,223.4509584850837
9,10,0,0.0,38.85714285714285,144.3812131997237
10,11,5,24.428571428571427,38.85714285714285,323.8243191610819
11,12,0,0.0,38.85714285714285,229.9324890398455
12,13,0,0.0,38.85714285714285,86.14736151414299
13,14,0,0.0,38.85714285714285,36.39866981972456
14,15,0,0.0,38.85714285714285,276.82032931543716
15,16,0,0.0,38.85714285714285,394.80285172847374
16,17,10,34.142857142857146,38.85714285714285,59.95659791255212
17,18,1,4.857142857142857,38.85714285714285,174.4233981979408
18,19,3,28.285714285714285,38.71428571428572,255.78698933654323
19,20,0,0.0,38.71428571428572,18.47633255199084
20,21,2,14.571428571428571,38.71428571428572,354.2940605565077
21,22,0,0.0,38.71428571428572,94.56365918377894
22,23,0,0.0,38.71428571428572,30.876154678943525
23,24,0,0.0,38.71428571428572,98.67438266458689
24,25,0,0.0,38.71428571428572,109.28813710247832
25,26,1,1.5714285714285714,38.71428571428572,42.409908144502424
26,27,0,0.0,38.71428571428572,56.32672607561565
27,28,1,29.428571428571427,38.71428571428572,207.8298667724272
28,29,0,0.0,38.71428571428572,188.99368027636635
29,30,1,5.857142857142857,38.71428571428572,135.68893106492547
30,31,0,0.0,38.71428571428572,249.57374880327038
31,32,0,0.0,38.71428571428572,290.5210345085464
32,33,0,0.0,38.71428571428572,175.56905408363502
33,34,0,0.0,38.71428571428572,119.15683231899611
34,35,1,27.142857142857142,38.71428571428572,357.6299458926025
35,36,0,0.0,38.71428571428572,103.75409608033976
36,37,0,0.0,38.71428571428572,102.7665632356501
37,38,1,2.142857142857143,38.71428571428572,300.8336513889127
38,39,0,0.0,38.71428571428572,461.5870313995488
39,40,0,0.0,38.71428571428572,89.08086061534526
40,41,0,0.0,38.57142857142857,77.83933748865888
41,42,0,0.0,38.57142857142857,180.6521663853311
42,43,0,0.0,38.57142857142857,175.9284365547151
43,44,0,0.0,38.57142857142857,333.0427559041224
44,45,1,24.428571428571427,38.57142857142857,183.03040276421913
45,46,12,34.42857142857143,38.57142857142857,129.2016780742007
46,47,0,0.0,38.57142857142857,140.95506593159044
47,48,0,0.0,38.57142857142857,463.86873639118687
48,49,1,1.5714285714285714,38.57142857142857,60.957569059450464
49,50,0,0.0,38.57142857142857,169.10036722879704
50,51,0,0.0,38.57142857142857,100.08212706174336
51,52,0,0.0,38.57142857142857,348.8009541864677
52,53,0,0.0,38.57142857142857,293.3263657294768
53,54,0,0.0,38.57142857142857,97.63806847853279
54,55,0,0.0,38.57142857142857,81.87030222345179
55,56,2,33.142857142857146,38.57142857142857,101.35054683444504
56,57,1,4.285714285714286,38.57142857142857,92.54164908860488
57,58,0,0.0,38.42857142857143,44.93479200704151
58,59,1,38.42857142857143,38.42857142857143,570.0722078587829
59,60,0,0.0,38.42857142857143,34.940787824129096
60,61,4,29.428571428571427,38.42857142857143,45.12137106124829
61,62,0,0.0,38.42857142857143,46.57335549227285
62,63,1,16.142857142857142,38.42857142857143,137.5599219178562
63,64,0,0.0,38.42857142857143,223.7191944164335
64,65,0,0.0,38.42857142857143,45.51771821323634
65,66,0,0.0,38.42857142857143,65.7065288835296
66,67,2,21.142857142857142,38.42857142857143,106.83126505439755
67,68,0,0.0,38.42857142857143,36.38229390379295
68,69,0,0.0,38.42857142857143,209.1102544421589
69,70,3,29.285714285714285,38.42857142857143,62.947352506084414
70,71,0,0.0,38.42857142857143,85.97915355702271
71,72,0,0.0,38.42857142857143,65.20114733875634
72,73,1,5.857142857142857,38.42857142857143,338.23636929456023
73,74,0,0.0,38.42857142857143,118.12918514927635
74,75,1,5.142857142857143,38.42857142857143,183.87846842322085
75,76,0,0.0,38.42857142857143,183.82712484903968
76,77,0,0.0,38.42857142857143,142.67404150900163
77,78,0,0.0,38.285714285714285,171.88709191074133
78,79,3,16.857142857142858,38.285714285714285,244.15675056118477
79,80,0,0.0,38.285714285714285,272.2426871283823
80,81,0,0.0,38.285714285714285,247.91819193683065
81,82,1,7.428571428571429,38.285714285714285,77.45002753598351
82,83,0,0.0,38.285714285714285,125.16166667962625
83,84,0,0.0,38.285714285714285,71.51098792862737
84,85,0,0.0,38.285714285714285,8.570278139958846
85,86,7,26.428571428571427,38.285714285714285,565.9973203983251
86,87,0,0.0,38.285714285714285,278.70416973709683
87,88,10,35.42857142857143,38.285714285714285,302.4660990551856
88,89,0,0.0,38.285714285714285,92.29817827410868
89,90,0,0.0,38.285714285714285,394.73133435861234
90,91,1,33.285714285714285,38.285714285714285,198.90550883119525
91,92,6,37.42857142857143,38.285714285714285,55.46601309539202
92,93,0,0.0,38.285714285714285,81.92995211773895
93,94,0,0.0,38.285714285714285,22.28699525458395
94,95,0,0.0,38.285714285714285,230.72624874294982
95,96,0,0.0,38.285714285714285,315.6260320040428
96,97,0,0.0,38.285714285714285,59.127026307411384
97,98,2,31.857142857142858,38.285714285714285,139.06565942507967
98,99,4,37.57142857142857,38.285714285714285,122.79016148286533
99,100,1,23.857142857142858,38.285714285714285,183.87431789327067
100,101,5,36.142857142857146,38.142857142857146,183.83602339805165
101,102,0,0.0,38.142857142857146,203.04904250443428
102,103,0,0.0,38.142857142857146,317.7520870476236
103,104,0,0.0,38.142857142857146,74.75161309919264
104,105,1,24.142857142857142,38.142857142857146,39.41149305767926
105,106,1,6.142857142857143,38.142857142857146,58.53380720957882
106,107,0,0.0,38.142857142857146,81.09868449890936
107,108,0,0.0,38.142857142857146,134.74763553213793
108,109,1,0.2857142857142857,38.142857142857146,201.48345906330925
109,110,0,0.0,38.142857142857146,123.25080438546392
110,111,1,0.2857142857142857,38.142857142857146,149.5150583274267
111,112,0,0.0,38.142857142857146,83.10029428573736
112,113,0,0.0,38.142857142857146,163.3595575999118
113,114,1,24.142857142857142,38.142857142857146,268.839422322365
114,115,0,0.0,38.142857142857146,302.2197118694322
115,116,1,5.285714285714286,38.142857142857146,154.08893543561385
116,117,0,0.0,38.142857142857146,182.3198415648153
117,118,0,0.0,38.142857142857146,248.66698246080588
118,119,0,0.0,38.142857142857146,206.61058196078758
119,120,0,0.0,38.142857142857146,62.006586993323225
120,121,1,3.0,38.142857142857146,173.03703062336126
121,122,0,0.0,38.142857142857146,217.76022054767162
122,123,0,0.0,38.142857142857146,280.2229524177349
123,124,0,0.0,38.142857142857146,119.653840977907
124,125,1,7.142857142857143,38.142857142857146,89.6566497856739
125,126,0,0.0,38.0,349.5153944681346
126,127,0,0.0,38.0,259.0811827928435
127,128,0,0.0,38.0,127.75002030613992
128,129,4,7.571428571428571,38.0,526.2782548721866
129,130,3,26.0,38.0,492.45626155035364
130,131,0,0.0,38.0,82.91490080187754
131,132,1,24.0,38.0,40.50285371657383
132,133,2,28.428571428571427,38.0,281.8707882055272
133,134,0,0.0,38.0,468.8080811590664
134,135,1,23.428571428571427,38.0,51.65372577581381
135,136,2,7.428571428571429,38.0,33.40515177401358
136,137,0,0.0,38.0,81.8468672573452
137,138,2,16.857142857142858,38.0,172.5039762233251
138,139,1,2.142857142857143,38.0,118.06145729882411
139,140,1,15.714285714285714,38.0,343.5071634558726
140,141,0,0.0,38.0,154.7603709798872
141,142,5,6.857142857142857,38.0,166.61784617375528
142,143,2,28.571428571428573,38.0,102.88869179799883
143,144,7,34.142857142857146,38.0,66.55409096507842
144,145,2,35.714285714285715,38.0,65.71188763915983
145,146,0,0.0,38.0,120.0434890226506
146,147,4,29.285714285714285,38.0,244.86736381313204
147,148,13,37.85714285714285,38.0,68.96248058956775
148,149,0,0.0,38.0,87.63045684128093
149,150,4,33.0,38.0,127.69759241953449
150,151,4,35.285714285714285,38.0,92.79551671632422
151,152,0,0.0,38.0,195.49229341754736
152,153,0,0.0,38.0,227.07438645657513
153,154,1,2.857142857142857,38.0,201.98412369654815
154,155,0,0.0,38.0,277.0813955928569
155,156,1,6.428571428571429,38.0,427.40158988137375
156,157,29,37.71428571428572,38.0,365.9625748296301
157,158,0,0.0,37.85714285714285,87.44173045302502
158,159,3,24.714285714285715,37.85714285714285,464.52328856180895
159,160,0,0.0,37.85714285714285,66.08691967952724
160,161,0,0.0,37.85714285714285,180.70748907707923
161,162,1,2.0,37.85714285714285,27.556395560932323
162,163,0,0.0,37.85714285714285,275.4691078450229
163,164,10,37.0,37.85714285714285,199.8000368453966
164,165,0,0.0,37.85714285714285,140.59534310882918
165,166,0,0.0,37.85714285714285,279.8792773681399
166,167,13,28.142857142857142,37.85714285714285,161.81158534658334
167,168,0,0.0,37.85714285714285,145.20826077140126
168,169,0,0.0,37.85714285714285,188.4995074537574
169,170,1,37.42857142857143,37.85714285714285,184.30348071414423
170,171,0,0.0,37.85714285714285,71.4703869914122
171,172,0,0.0,37.85714285714285,186.0773250178338
172,173,0,0.0,37.85714285714285,204.861382943324
173,174,0,0.0,37.85714285714285,157.41996150601773
174,175,0,0.0,37.85714285714285,163.25089728723523
175,176,0,0.0,37.71428571428572,71.01750176558618
176,177,0,0.0,37.71428571428572,208.34927331293866
177,178,6,32.857142857142854,37.71428571428572,130.98937898894613
178,179,8,36.142857142857146,37.71428571428572,9.69254329151107
179,180,0,0.0,37.71428571428572,407.96776403130934
180,181,0,0.0,37.71428571428572,269.1415248016471
181,182,0,0.0,37.71428571428572,184.51161126899515
182,183,1,5.0,37.71428571428572,379.74229728671236
183,184,0,0.0,37.71428571428572,184.7477060981816
184,185,4,36.142857142857146,37.71428571428572,408.20239677464224
185,186,0,0.0,37.71428571428572,77.26432152960996
186,187,2,7.857142857142857,37.71428571428572,70.16859422958456
187,188,3,21.142857142857142,37.71428571428572,105.17121748791554
188,189,3,6.0,37.71428571428572,247.23654233935238
189,190,0,0.0,37.71428571428572,235.87807176463227
190,191,0,0.0,37.71428571428572,74.11520691937211
191,192,0,0.0,37.71428571428572,12.80164988026622
192,193,0,0.0,37.71428571428572,176.6370302484146
193,194,0,0.0,37.71428571428572,277.0890031025987
194,195,6,27.0,37.71428571428572,208.64992472637667
195,196,0,0.0,37.71428571428572,427.9118947165022
196,197,1,1.5714285714285714,37.71428571428572,196.2240444350062
197,198,0,0.0,37.71428571428572,123.75176148741345
198,199,0,0.0,37.71428571428572,162.60102604421124
199,200,2,14.285714285714286,37.57142857142857,60.367960112815474
200,201,0,0.0,37.57142857142857,596.2762365293283
201,202,2,7.0,37.57142857142857,14.923130485924315
202,203,2,31.0,37.57142857142857,223.75411402217304
203,204,0,0.0,37.57142857142857,186.36176553877505
204,205,0,0.0,37.57142857142857,140.1800599272072
205,206,1,18.0,37.57142857142857,58.78094799931446
206,207,0,0.0,37.57142857142857,253.87687438263305
207,208,1,0.2857142857142857,37.57142857142857,51.28464293384093
208,209,0,0.0,37.57142857142857,86.31459889583722
209,210,0,0.0,37.57142857142857,51.39634317370047
210,211,7,17.857142857142858,37.57142857142857,343.1306037725906
211,212,0,0.0,37.57142857142857,22.149157298602812
212,213,0,0.0,37.57142857142857,209.09902733948385
213,214,0,0.0,37.57142857142857,131.735300427283
214,215,2,29.0,37.57142857142857,201.38311040122167
215,216,0,0.0,37.57142857142857,255.56554023136292
216,217,4,24.285714285714285,37.57142857142857,328.7766037437223
217,218,0,0.0,37.42857142857143,39.80474099894986
218,219,1,14.857142857142858,37.42857142857143,20.397677594565163
219,220,1,27.428571428571427,37.42857142857143,330.0988139398272
220,221,0,0.0,37.42857142857143,126.00670101368493
221,222,0,0.0,37.42857142857143,83.87724152739666
222,223,0,0.0,37.42857142857143,234.15318120607452
223,224,0,0.0,37.42857142857143,323.85036686788163
224,225,0,0.0,37.42857142857143,200.9870364712318
225,226,2,11.428571428571429,37.42857142857143,111.4510779558954
226,227,0,0.0,37.42857142857143,84.87110159037756
227,228,1,2.0,37.42857142857143,231.135423216192
228,229,1,1.8571428571428568,37.42857142857143,30.12076580147836
229,230,2,33.0,37.42857142857143,192.45274306828998
230,231,0,0.0,37.42857142857143,347.89126318900406
231,232,3,36.57142857142857,37.42857142857143,147.0241692914317
232,233,0,0.0,37.42857142857143,225.62027169849281
233,234,0,0.0,37.42857142857143,62.8570898240383
234,235,0,0.0,37.42857142857143,257.00175782120067
235,236,0,0.0,37.42857142857143,68.48796631047097
236,237,0,0.0,37.42857142857143,234.79589214086036
237,238,0,0.0,37.42857142857143,92.1786823948697
238,239,0,0.0,37.42857142857143,54.819046438675905
239,240,0,0.0,37.42857142857143,208.80273890390126
240,241,0,0.0,37.42857142857143,345.56318574032775
241,242,4,31.428571428571427,37.42857142857143,85.31056424280548
242,243,1,8.285714285714286,37.285714285714285,46.17727728656033
243,244,5,5.142857142857143,37.285714285714285,120.76932290233354
244,245,0,0.0,37.285714285714285,173.2690415678795
245,246,0,0.0,37.285714285714285,31.894491577652584
246,247,2,24.0,37.285714285714285,648.4813814314551
247,248,0,0.0,37.285714285714285,236.50056458854388
248,249,1,1.8571428571428568,37.285714285714285,107.36696135182416
249,250,2,20.428571428571427,37.285714285714285,154.67084757347757
250,251,0,0.0,37.285714285714285,145.48544974787032
251,252,0,0.0,37.285714285714285,149.80487012148922
252,253,1,32.0,37.285714285714285,182.05132408217327
253,254,0,0.0,37.285714285714285,159.44240054745057
254,255,1,0.4285714285714285,37.285714285714285,166.80657026760085
255,256,0,0.0,37.285714285714285,143.20275315467248
256,257,5,16.142857142857142,37.285714285714285,145.35215442627563
257,258,0,0.0,37.285714285714285,91.47445996677556
258,259,0,0.0,37.285714285714285,96.10033347104893
259,260,1,5.857142857142857,37.285714285714285,196.28454756235618
260,261,2,28.571428571428573,37.285714285714285,309.4855023967855
261,262,0,0.0,37.285714285714285,321.7233543043849
262,263,1,36.85714285714285,37.285714285714285,189.8808813605964
263,264,0,0.0,37.285714285714285,290.5889907429884
264,265,0,0.0,37.285714285714285,43.11158891910445
265,266,1,0.1428571428571428,37.285714285714285,114.41296730020285
266,267,2,35.57142857142857,37.285714285714285,55.375189174749316
267,268,1,5.714285714285714,37.285714285714285,206.41955417149111
268,269,0,0.0,37.142857142857146,60.34544355246685
269,270,1,2.0,37.142857142857146,253.23059836701898
270,271,0,0.0,37.142857142857146,436.5880545612159
271,272,1,3.857142857142857,37.142857142857146,87.7143449950742
272,273,0,0.0,37.142857142857146,94.65552396481796
273,274,3,24.285714285714285,37.142857142857146,138.75435134007705
274,275,1,34.0,37.142857142857146,63.068574718509126
275,276,13,30.714285714285715,37.142857142857146,154.13650075787794
276,277,0,0.0,37.142857142857146,181.84819620739026
277,278,0,0.0,37.142857142857146,210.70448057842992
278,279,0,0.0,37.142857142857146,245.50942557138217
279,280,0,0.0,37.142857142857146,237.5820968594418
280,281,0,0.0,37.142857142857146,191.38480068293916
281,282,3,19.428571428571427,37.142857142857146,497.5041143715903
282,283,3,32.857142857142854,37.142857142857146,120.64629452907812
283,284,1,3.0,37.142857142857146,171.26463756122757
284,285,0,0.0,37.142857142857146,40.5959841416599
285,286,0,0.0,37.142857142857146,42.956619219399755
286,287,3,31.571428571428573,37.142857142857146,31.731526549142455
287,288,0,0.0,37.142857142857146,33.81203099687648
288,289,5,36.42857142857143,37.142857142857146,106.90804691494377
289,290,0,0.0,37.142857142857146,193.5127944666907
290,291,2,35.42857142857143,37.142857142857146,39.11516738408983
291,292,1,0.4285714285714285,37.142857142857146,175.84108137981758
292,293,0,0.0,37.142857142857146,37.2505221926156
293,294,1,0.7142857142857143,37.142857142857146,109.8893423027587
294,295,0,0.0,37.142857142857146,366.25235412257115
295,296,0,0.0,37.142857142857146,25.10558232542877
296,297,1,15.285714285714286,37.0,179.05323991109464
297,298,1,1.1428571428571428,37.0,75.26682297600296
298,299,0,0.0,37.0,79.6173784679526
299,300,0,0.0,37.0,91.58488573780724
300,301,0,0.0,37.0,302.2350019881561
301,302,3,34.42857142857143,37.0,77.6143133467743
302,303,1,36.285714285714285,37.0,225.75665713433966
303,304,1,17.857142857142858,37.0,369.0746957809821
304,305,0,0.0,37.0,302.68070309209423
305,306,1,3.4285714285714284,37.0,158.5599456996387
306,307,0,0.0,37.0,163.51581510003913
307,308,0,0.0,37.0,97.45600749981163
